cluster index	CF_componentindex	CF_NrNodes	CF_kingdom	CF_kingdom_score	CF_superclass	CF_superclass_score	CF_class	CF_class_score	CF_subclass	CF_subclass_score	CF_Dparent	CF_Dparent_score	CF_MFramework	CF_MFramework_score
3408	36	4	Organic compounds	1.0	Organoheterocyclic compounds	0.4318181818181818	Benzene and substituted derivatives	0.28181818181818186	Phenylpropanes	0.19090909090909092	Phenylpropanes	0.19090909090909092	Aromatic heteropolycyclic compounds	0.4772727272727273
3410	36	4	Organic compounds	1.0	Organoheterocyclic compounds	0.4318181818181818	Benzene and substituted derivatives	0.28181818181818186	Phenylpropanes	0.19090909090909092	Phenylpropanes	0.19090909090909092	Aromatic heteropolycyclic compounds	0.4772727272727273
3002	114	2	no matches		no matches		no matches		no matches		no matches		no matches	
3003	114	2	no matches		no matches		no matches		no matches		no matches		no matches	
3018	S263	1	no matches		no matches		no matches		no matches		no matches		no matches	
3019	S264	1	no matches		no matches		no matches		no matches		no matches		no matches	
3030	S265	1	no matches		no matches		no matches		no matches		no matches		no matches	
3032	S266	1	no matches		no matches		no matches		no matches		no matches		no matches	
3033	S267	1	no matches		no matches		no matches		no matches		no matches		no matches	
3067	S268	1	no matches		no matches		no matches		no matches		no matches		no matches	
3115	12	3	Organic compounds	0.3333333333333333	Organosulfur compounds	0.16666666666666666	Thioethers	0.16666666666666666	Aryl thioethers	0.16666666666666666	Diarylthioethers	0.16666666666666666	Aromatic homomonocyclic compounds	0.3333333333333333
4231	12	3	Organic compounds	0.3333333333333333	Organosulfur compounds	0.16666666666666666	Thioethers	0.16666666666666666	Aryl thioethers	0.16666666666666666	Diarylthioethers	0.16666666666666666	Aromatic homomonocyclic compounds	0.3333333333333333
4243	12	3	Organic compounds	0.3333333333333333	Organosulfur compounds	0.16666666666666666	Thioethers	0.16666666666666666	Aryl thioethers	0.16666666666666666	Diarylthioethers	0.16666666666666666	Aromatic homomonocyclic compounds	0.3333333333333333
3122	S269	1	no matches		no matches		no matches		no matches		no matches		no matches	
3124	S270	1	no matches		no matches		no matches		no matches		no matches		no matches	
3142	S271	1	no matches		no matches		no matches		no matches		no matches		no matches	
3150	S272	1	no matches		no matches		no matches		no matches		no matches		no matches	
3152	68	2	no matches		no matches		no matches		no matches		no matches		no matches	
3153	68	2	no matches		no matches		no matches		no matches		no matches		no matches	
3156	S273	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aromatic heteropolycyclic compounds	1.0
3166	S274	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aliphatic heteropolycyclic compounds	1.0
3181	S275	1	no matches		no matches		no matches		no matches		no matches		no matches	
3199	S276	1	no matches		no matches		no matches		no matches		no matches		no matches	
3215	S277	1	no matches		no matches		no matches		no matches		no matches		no matches	
3236	S278	1	no matches		no matches		no matches		no matches		no matches		no matches	
3243	S279	1	no matches		no matches		no matches		no matches		no matches		no matches	
3276	S280	1	no matches		no matches		no matches		no matches		no matches		no matches	
3304	S281	1	no matches		no matches		no matches		no matches		no matches		no matches	
3305	S282	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aromatic heteropolycyclic compounds	1.0
3306	S283	1	no matches		no matches		no matches		no matches		no matches		no matches	
3360	S284	1	no matches		no matches		no matches		no matches		no matches		no matches	
3407	S285	1	no matches		no matches		no matches		no matches		no matches		no matches	
3411	S286	1	no matches		no matches		no matches		no matches		no matches		no matches	
3412	S287	1	no matches		no matches		no matches		no matches		no matches		no matches	
3413	S288	1	no matches		no matches		no matches		no matches		no matches		no matches	
3423	S289	1	no matches		no matches		no matches		no matches		no matches		no matches	
3435	S290	1	no matches		no matches		no matches		no matches		no matches		no matches	
3445	S291	1	no matches		no matches		no matches		no matches		no matches		no matches	
3448	S292	1	no matches		no matches		no matches		no matches		no matches		no matches	
3504	S293	1	no matches		no matches		no matches		no matches		no matches		no matches	
3517	S294	1	no matches		no matches		no matches		no matches		no matches		no matches	
3518	S295	1	no matches		no matches		no matches		no matches		no matches		no matches	
3529	S296	1	no matches		no matches		no matches		no matches		no matches		no matches	
3530	85	2	Organic compounds	1.0	Organoheterocyclic compounds	0.37222222222222223	Carboxylic acids and derivatives	0.25	Amino acids, peptides, and analogues	0.25	C-glycosyl compounds	0.1611111111111111	Aromatic heteropolycyclic compounds	0.4111111111111111
3538	85	2	Organic compounds	1.0	Organoheterocyclic compounds	0.37222222222222223	Carboxylic acids and derivatives	0.25	Amino acids, peptides, and analogues	0.25	C-glycosyl compounds	0.1611111111111111	Aromatic heteropolycyclic compounds	0.4111111111111111
3531	S297	1	no matches		no matches		no matches		no matches		no matches		no matches	
3537	S298	1	no matches		no matches		no matches		no matches		no matches		no matches	
3540	S299	1	no matches		no matches		no matches		no matches		no matches		no matches	
3551	S300	1	no matches		no matches		no matches		no matches		no matches		no matches	
3556	S301	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aliphatic heteropolycyclic compounds	1.0
3564	S302	1	no matches		no matches		no matches		no matches		no matches		no matches	
3585	15	2	Organic compounds	1.0	Lipids and lipid-like molecules	0.425	Glycerophospholipids	0.20833333333333334	Glycerophosphates	0.20833333333333334	1,2-diacylglycerol-3-phosphates	0.20833333333333334	Aromatic heteropolycyclic compounds	0.25
7668	15	2	Organic compounds	1.0	Lipids and lipid-like molecules	0.425	Glycerophospholipids	0.20833333333333334	Glycerophosphates	0.20833333333333334	1,2-diacylglycerol-3-phosphates	0.20833333333333334	Aromatic heteropolycyclic compounds	0.25
3589	S303	1	no matches		no matches		no matches		no matches		no matches		no matches	
3590	S304	1	no matches		no matches		no matches		no matches		no matches		no matches	
3607	S305	1	no matches		no matches		no matches		no matches		no matches		no matches	
3609	S306	1	no matches		no matches		no matches		no matches		no matches		no matches	
3611	S307	1	no matches		no matches		no matches		no matches		no matches		no matches	
3622	S308	1	no matches		no matches		no matches		no matches		no matches		no matches	
3633	S309	1	no matches		no matches		no matches		no matches		no matches		no matches	
3638	S310	1	no matches		no matches		no matches		no matches		no matches		no matches	
3667	S311	1	no matches		no matches		no matches		no matches		no matches		no matches	
3668	S312	1	no matches		no matches		no matches		no matches		no matches		no matches	
3686	S313	1	no matches		no matches		no matches		no matches		no matches		no matches	
3703	S314	1	no matches		no matches		no matches		no matches		no matches		no matches	
3704	60	2	Organic compounds	0.5	Organic acids and derivatives	0.5	Carboxylic acids and derivatives	0.5	Amino acids, peptides, and analogues	0.5	Oligopeptides	0.5	Aromatic heteropolycyclic compounds	0.5
3732	60	2	Organic compounds	0.5	Organic acids and derivatives	0.5	Carboxylic acids and derivatives	0.5	Amino acids, peptides, and analogues	0.5	Oligopeptides	0.5	Aromatic heteropolycyclic compounds	0.5
3711	S315	1	no matches		no matches		no matches		no matches		no matches		no matches	
3715	S316	1	no matches		no matches		no matches		no matches		no matches		no matches	
3722	S317	1	no matches		no matches		no matches		no matches		no matches		no matches	
3723	S318	1	no matches		no matches		no matches		no matches		no matches		no matches	
3727	S319	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aromatic heteromonocyclic compounds	1.0
3728	S320	1	no matches		no matches		no matches		no matches		no matches		no matches	
3733	S321	1	no matches		no matches		no matches		no matches		no matches		no matches	
3739	S322	1	no matches		no matches		no matches		no matches		no matches		no matches	
3754	S323	1	no matches		no matches		no matches		no matches		no matches		no matches	
3764	S324	1	no matches		no matches		no matches		no matches		no matches		no matches	
3773	S325	1	no matches		no matches		no matches		no matches		no matches		no matches	
3777	S326	1	no matches		no matches		no matches		no matches		no matches		no matches	
3778	S327	1	no matches		no matches		no matches		no matches		no matches		no matches	
3790	S328	1	no matches		no matches		no matches		no matches		no matches		no matches	
3792	S329	1	no matches		no matches		no matches		no matches		no matches		no matches	
3795	S330	1	no matches		no matches		no matches		no matches		no matches		no matches	
3802	S331	1	no matches		no matches		no matches		no matches		no matches		no matches	
3814	S332	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aromatic heteropolycyclic compounds	1.0
3815	S333	1	no matches		no matches		no matches		no matches		no matches		no matches	
3816	S334	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aliphatic heteropolycyclic compounds	1.0
3837	S335	1	no matches		no matches		no matches		no matches		no matches		no matches	
3844	S336	1	no matches		no matches		no matches		no matches		no matches		no matches	
3855	S337	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aromatic heteropolycyclic compounds	1.0
3859	S338	1	no matches		no matches		no matches		no matches		no matches		no matches	
3864	S339	1	no matches		no matches		no matches		no matches		no matches		no matches	
3890	S340	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aromatic heteropolycyclic compounds	1.0
3892	S341	1	no matches		no matches		no matches		no matches		no matches		no matches	
3910	S342	1	no matches		no matches		no matches		no matches		no matches		no matches	
3931	S343	1	no matches		no matches		no matches		no matches		no matches		no matches	
3934	S344	1	no matches		no matches		no matches		no matches		no matches		no matches	
3951	S345	1	no matches		no matches		no matches		no matches		no matches		no matches	
3952	S346	1	no matches		no matches		no matches		no matches		no matches		no matches	
3958	S347	1	no matches		no matches		no matches		no matches		no matches		no matches	
3984	S348	1	no matches		no matches		no matches		no matches		no matches		no matches	
3989	S349	1	no matches		no matches		no matches		no matches		no matches		no matches	
3992	S350	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aliphatic heteropolycyclic compounds	1.0
3993	S351	1	no matches		no matches		no matches		no matches		no matches		no matches	
3995	S352	1	no matches		no matches		no matches		no matches		no matches		no matches	
3998	S353	1	no matches		no matches		no matches		no matches		no matches		no matches	
4000	S354	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aromatic heteropolycyclic compounds	1.0
4012	S355	1	no matches		no matches		no matches		no matches		no matches		no matches	
4017	S356	1	no matches		no matches		no matches		no matches		no matches		no matches	
4020	S357	1	no matches		no matches		no matches		no matches		no matches		no matches	
4022	S358	1	no matches		no matches		no matches		no matches		no matches		no matches	
4025	S359	1	no matches		no matches		no matches		no matches		no matches		no matches	
4033	S360	1	no matches		no matches		no matches		no matches		no matches		no matches	
